tid,task,dtnum
301_017_370000,三级甲等_卫生监督所(中心)_山东省,0
301_017_410000,三级甲等_卫生监督所(中心)_河南省,0
301_017_340000,三级甲等_卫生监督所(中心)_安徽省,0
301_017_310000,三级甲等_卫生监督所(中心)_上海市,0
301_017_430000,三级甲等_卫生监督所(中心)_湖南省,0
301_017_450000,三级甲等_卫生监督所(中心)_广西壮族自治区,0
301_017_440000,三级甲等_卫生监督所(中心)_广东省,0
301_017_460000,三级甲等_卫生监督所(中心)_海南省,0
301_017_510000,三级甲等_卫生监督所(中心)_四川省,0
301_017_520000,三级甲等_卫生监督所(中心)_贵州省,0
301_017_610000,三级甲等_卫生监督所(中心)_陕西省,0
301_017_630000,三级甲等_卫生监督所(中心)_青海省,0
301_017_420000,三级甲等_卫生监督所(中心)_湖北省,0
301_017_620000,三级甲等_卫生监督所(中心)_甘肃省,0
301_017_650000,三级甲等_卫生监督所(中心)_新疆维吾尔自治区,0
301_017_640000,三级甲等_卫生监督所(中心)_宁夏回族自治区,0
302_001_120000,三级乙等_综合医院_天津市,5
302_001_130000,三级乙等_综合医院_河北省,5
301_017_530000,三级甲等_卫生监督所(中心)_云南省,0
301_017_540000,三级甲等_卫生监督所(中心)_西藏自治区,0
302_001_110000,三级乙等_综合医院_北京市,23
302_001_140000,三级乙等_综合医院_山西省,8
302_001_320000,三级乙等_综合医院_江苏省,21
302_001_310000,三级乙等_综合医院_上海市,8
301_017_500000,三级甲等_卫生监督所(中心)_重庆市,0
302_001_220000,三级乙等_综合医院_吉林省,8
302_001_210000,三级乙等_综合医院_辽宁省,11
302_001_150000,三级乙等_综合医院_内蒙古自治区,7
302_001_370000,三级乙等_综合医院_山东省,16
302_001_330000,三级乙等_综合医院_浙江省,31
302_001_340000,三级乙等_综合医院_安徽省,3
302_001_410000,三级乙等_综合医院_河南省,12
302_001_420000,三级乙等_综合医院_湖北省,6
302_001_230000,三级乙等_综合医院_黑龙江省,4
302_001_440000,三级乙等_综合医院_广东省,11
302_001_450000,三级乙等_综合医院_广西壮族自治区,4
302_001_460000,三级乙等_综合医院_海南省,0
302_001_510000,三级乙等_综合医院_四川省,48
302_001_350000,三级乙等_综合医院_福建省,11
302_001_430000,三级乙等_综合医院_湖南省,6
302_001_520000,三级乙等_综合医院_贵州省,8
302_001_360000,三级乙等_综合医院_江西省,5
302_001_630000,三级乙等_综合医院_青海省,4
302_001_540000,三级乙等_综合医院_西藏自治区,0
302_001_640000,三级乙等_综合医院_宁夏回族自治区,2
302_001_650000,三级乙等_综合医院_新疆维吾尔自治区,2
302_001_530000,三级乙等_综合医院_云南省,7
302_001_610000,三级乙等_综合医院_陕西省,6
302_002_120000,三级乙等_中医医院_天津市,0
302_002_130000,三级乙等_中医医院_河北省,0
302_001_500000,三级乙等_综合医院_重庆市,0
302_002_150000,三级乙等_中医医院_内蒙古自治区,2
302_001_620000,三级乙等_综合医院_甘肃省,12
302_002_140000,三级乙等_中医医院_山西省,2
302_002_110000,三级乙等_中医医院_北京市,1
302_002_340000,三级乙等_中医医院_安徽省,1
302_002_320000,三级乙等_中医医院_江苏省,19
302_002_230000,三级乙等_中医医院_黑龙江省,1
302_002_310000,三级乙等_中医医院_上海市,0
302_002_210000,三级乙等_中医医院_辽宁省,1
302_002_350000,三级乙等_中医医院_福建省,1
302_002_360000,三级乙等_中医医院_江西省,4
302_002_220000,三级乙等_中医医院_吉林省,0
302_002_370000,三级乙等_中医医院_山东省,0
302_002_430000,三级乙等_中医医院_湖南省,0
302_002_410000,三级乙等_中医医院_河南省,0
302_002_420000,三级乙等_中医医院_湖北省,0
302_002_500000,三级乙等_中医医院_重庆市,0
302_002_450000,三级乙等_中医医院_广西壮族自治区,0
302_002_330000,三级乙等_中医医院_浙江省,9
302_002_520000,三级乙等_中医医院_贵州省,1
302_002_440000,三级乙等_中医医院_广东省,0
302_002_510000,三级乙等_中医医院_四川省,4
302_002_610000,三级乙等_中医医院_陕西省,0
302_002_530000,三级乙等_中医医院_云南省,1
302_002_630000,三级乙等_中医医院_青海省,0
302_002_620000,三级乙等_中医医院_甘肃省,2
302_002_650000,三级乙等_中医医院_新疆维吾尔自治区,1
302_003_120000,三级乙等_中西医结合医院_天津市,0
302_002_540000,三级乙等_中医医院_西藏自治区,0
302_003_110000,三级乙等_中西医结合医院_北京市,0
302_002_460000,三级乙等_中医医院_海南省,0
302_003_150000,三级乙等_中西医结合医院_内蒙古自治区,0
302_003_220000,三级乙等_中西医结合医院_吉林省,0
302_003_140000,三级乙等_中西医结合医院_山西省,0
302_003_230000,三级乙等_中西医结合医院_黑龙江省,0
302_003_320000,三级乙等_中西医结合医院_江苏省,0
302_003_310000,三级乙等_中西医结合医院_上海市,0
302_002_640000,三级乙等_中医医院_宁夏回族自治区,0
302_003_340000,三级乙等_中西医结合医院_安徽省,1
302_003_210000,三级乙等_中西医结合医院_辽宁省,0
302_003_350000,三级乙等_中西医结合医院_福建省,0
302_003_330000,三级乙等_中西医结合医院_浙江省,0
302_003_370000,三级乙等_中西医结合医院_山东省,0
302_003_410000,三级乙等_中西医结合医院_河南省,0
302_003_420000,三级乙等_中西医结合医院_湖北省,0
302_003_430000,三级乙等_中西医结合医院_湖南省,0
302_003_440000,三级乙等_中西医结合医院_广东省,0
302_003_130000,三级乙等_中西医结合医院_河北省,1
302_003_510000,三级乙等_中西医结合医院_四川省,0
302_003_450000,三级乙等_中西医结合医院_广西壮族自治区,0
302_003_500000,三级乙等_中西医结合医院_重庆市,0
302_003_520000,三级乙等_中西医结合医院_贵州省,0
302_003_540000,三级乙等_中西医结合医院_西藏自治区,0
302_003_610000,三级乙等_中西医结合医院_陕西省,0
302_003_460000,三级乙等_中西医结合医院_海南省,0
302_003_620000,三级乙等_中西医结合医院_甘肃省,1
302_003_530000,三级乙等_中西医结合医院_云南省,0
302_003_630000,三级乙等_中西医结合医院_青海省,0
302_003_360000,三级乙等_中西医结合医院_江西省,0
302_003_640000,三级乙等_中西医结合医院_宁夏回族自治区,0
302_004_110000,三级乙等_专科医院_北京市,1
302_004_140000,三级乙等_专科医院_山西省,1
302_004_130000,三级乙等_专科医院_河北省,7
302_004_220000,三级乙等_专科医院_吉林省,0
302_004_230000,三级乙等_专科医院_黑龙江省,0
302_003_650000,三级乙等_中西医结合医院_新疆维吾尔自治区,0
302_004_310000,三级乙等_专科医院_上海市,0
302_004_120000,三级乙等_专科医院_天津市,1
302_004_330000,三级乙等_专科医院_浙江省,1
302_004_360000,三级乙等_专科医院_江西省,1
302_004_150000,三级乙等_专科医院_内蒙古自治区,1
302_004_340000,三级乙等_专科医院_安徽省,1
302_004_370000,三级乙等_专科医院_山东省,4
302_004_350000,三级乙等_专科医院_福建省,5
302_004_320000,三级乙等_专科医院_江苏省,6
302_004_420000,三级乙等_专科医院_湖北省,1
302_004_430000,三级乙等_专科医院_湖南省,0
302_004_460000,三级乙等_专科医院_海南省,0
302_004_210000,三级乙等_专科医院_辽宁省,6
302_004_410000,三级乙等_专科医院_河南省,3
302_004_440000,三级乙等_专科医院_广东省,3
302_004_520000,三级乙等_专科医院_贵州省,3
302_004_500000,三级乙等_专科医院_重庆市,0
302_004_620000,三级乙等_专科医院_甘肃省,1
302_004_530000,三级乙等_专科医院_云南省,0
302_004_630000,三级乙等_专科医院_青海省,1
302_004_450000,三级乙等_专科医院_广西壮族自治区,1
302_004_610000,三级乙等_专科医院_陕西省,1
302_004_510000,三级乙等_专科医院_四川省,5
302_004_640000,三级乙等_专科医院_宁夏回族自治区,1
302_005_120000,三级乙等_民族医院_天津市,0
302_004_540000,三级乙等_专科医院_西藏自治区,0
302_005_110000,三级乙等_民族医院_北京市,0
302_005_220000,三级乙等_民族医院_吉林省,0
302_005_210000,三级乙等_民族医院_辽宁省,0
302_004_650000,三级乙等_专科医院_新疆维吾尔自治区,2
302_005_230000,三级乙等_民族医院_黑龙江省,0
302_005_320000,三级乙等_民族医院_江苏省,0
302_005_310000,三级乙等_民族医院_上海市,0
302_005_130000,三级乙等_民族医院_河北省,0
302_005_140000,三级乙等_民族医院_山西省,0
302_005_340000,三级乙等_民族医院_安徽省,0
302_005_350000,三级乙等_民族医院_福建省,0
302_005_150000,三级乙等_民族医院_内蒙古自治区,1
302_005_370000,三级乙等_民族医院_山东省,0
302_005_330000,三级乙等_民族医院_浙江省,0
302_005_430000,三级乙等_民族医院_湖南省,0
302_005_410000,三级乙等_民族医院_河南省,0
302_005_420000,三级乙等_民族医院_湖北省,0
302_005_450000,三级乙等_民族医院_广西壮族自治区,0
302_005_440000,三级乙等_民族医院_广东省,0
302_005_500000,三级乙等_民族医院_重庆市,0
302_005_460000,三级乙等_民族医院_海南省,0
302_005_510000,三级乙等_民族医院_四川省,0
302_005_530000,三级乙等_民族医院_云南省,0
302_005_610000,三级乙等_民族医院_陕西省,0
302_005_540000,三级乙等_民族医院_西藏自治区,0
302_005_620000,三级乙等_民族医院_甘肃省,0
302_005_640000,三级乙等_民族医院_宁夏回族自治区,0
302_005_630000,三级乙等_民族医院_青海省,0
302_005_360000,三级乙等_民族医院_江西省,0
302_005_650000,三级乙等_民族医院_新疆维吾尔自治区,0
302_005_520000,三级乙等_民族医院_贵州省,0
302_006_110000,三级乙等_妇幼保健院_北京市,0
302_006_140000,三级乙等_妇幼保健院_山西省,3
302_006_130000,三级乙等_妇幼保健院_河北省,1
302_006_150000,三级乙等_妇幼保健院_内蒙古自治区,0
302_006_220000,三级乙等_妇幼保健院_吉林省,0
302_006_310000,三级乙等_妇幼保健院_上海市,0
302_006_320000,三级乙等_妇幼保健院_江苏省,1
302_006_210000,三级乙等_妇幼保健院_辽宁省,0
302_006_350000,三级乙等_妇幼保健院_福建省,0
302_006_340000,三级乙等_妇幼保健院_安徽省,0
302_006_330000,三级乙等_妇幼保健院_浙江省,8
302_006_120000,三级乙等_妇幼保健院_天津市,0
302_006_360000,三级乙等_妇幼保健院_江西省,0
302_006_410000,三级乙等_妇幼保健院_河南省,0
302_006_420000,三级乙等_妇幼保健院_湖北省,1
302_006_440000,三级乙等_妇幼保健院_广东省,4
302_006_500000,三级乙等_妇幼保健院_重庆市,0
302_006_510000,三级乙等_妇幼保健院_四川省,15
302_006_230000,三级乙等_妇幼保健院_黑龙江省,0
302_006_450000,三级乙等_妇幼保健院_广西壮族自治区,0
302_006_370000,三级乙等_妇幼保健院_山东省,1
302_006_540000,三级乙等_妇幼保健院_西藏自治区,0
302_006_430000,三级乙等_妇幼保健院_湖南省,0
302_006_630000,三级乙等_妇幼保健院_青海省,0
302_006_610000,三级乙等_妇幼保健院_陕西省,2
302_006_460000,三级乙等_妇幼保健院_海南省,0
302_006_650000,三级乙等_妇幼保健院_新疆维吾尔自治区,1
302_006_640000,三级乙等_妇幼保健院_宁夏回族自治区,0
302_007_110000,三级乙等_专科疾病防治院（所、站）_北京市,0
302_006_530000,三级乙等_妇幼保健院_云南省,0
302_007_140000,三级乙等_专科疾病防治院（所、站）_山西省,0
302_007_130000,三级乙等_专科疾病防治院（所、站）_河北省,0
302_007_210000,三级乙等_专科疾病防治院（所、站）_辽宁省,0
302_007_120000,三级乙等_专科疾病防治院（所、站）_天津市,0
302_006_520000,三级乙等_妇幼保健院_贵州省,0
302_007_230000,三级乙等_专科疾病防治院（所、站）_黑龙江省,0
302_007_150000,三级乙等_专科疾病防治院（所、站）_内蒙古自治区,0
302_007_310000,三级乙等_专科疾病防治院（所、站）_上海市,0
302_007_350000,三级乙等_专科疾病防治院（所、站）_福建省,1
302_007_330000,三级乙等_专科疾病防治院（所、站）_浙江省,0
302_007_320000,三级乙等_专科疾病防治院（所、站）_江苏省,0
302_006_620000,三级乙等_妇幼保健院_甘肃省,0
302_007_430000,三级乙等_专科疾病防治院（所、站）_湖南省,0
302_007_220000,三级乙等_专科疾病防治院（所、站）_吉林省,0
302_007_420000,三级乙等_专科疾病防治院（所、站）_湖北省,0
302_007_340000,三级乙等_专科疾病防治院（所、站）_安徽省,0
302_007_440000,三级乙等_专科疾病防治院（所、站）_广东省,0
302_007_370000,三级乙等_专科疾病防治院（所、站）_山东省,0
302_007_460000,三级乙等_专科疾病防治院（所、站）_海南省,0
302_007_360000,三级乙等_专科疾病防治院（所、站）_江西省,0
302_007_410000,三级乙等_专科疾病防治院（所、站）_河南省,0
302_007_540000,三级乙等_专科疾病防治院（所、站）_西藏自治区,0
302_007_610000,三级乙等_专科疾病防治院（所、站）_陕西省,0
302_007_520000,三级乙等_专科疾病防治院（所、站）_贵州省,0
302_007_530000,三级乙等_专科疾病防治院（所、站）_云南省,0
302_007_450000,三级乙等_专科疾病防治院（所、站）_广西壮族自治区,0
302_007_630000,三级乙等_专科疾病防治院（所、站）_青海省,0
302_007_620000,三级乙等_专科疾病防治院（所、站）_甘肃省,0
302_007_640000,三级乙等_专科疾病防治院（所、站）_宁夏回族自治区,0
302_007_500000,三级乙等_专科疾病防治院（所、站）_重庆市,0
302_008_140000,三级乙等_护理院_山西省,0
302_007_650000,三级乙等_专科疾病防治院（所、站）_新疆维吾尔自治区,0
302_008_110000,三级乙等_护理院_北京市,0
302_008_130000,三级乙等_护理院_河北省,0
302_007_510000,三级乙等_专科疾病防治院（所、站）_四川省,0
302_008_150000,三级乙等_护理院_内蒙古自治区,0
302_008_210000,三级乙等_护理院_辽宁省,0
302_008_220000,三级乙等_护理院_吉林省,0
302_008_120000,三级乙等_护理院_天津市,0
302_008_230000,三级乙等_护理院_黑龙江省,0
302_008_310000,三级乙等_护理院_上海市,0
302_008_340000,三级乙等_护理院_安徽省,0
302_008_350000,三级乙等_护理院_福建省,0
302_008_360000,三级乙等_护理院_江西省,0
302_008_410000,三级乙等_护理院_河南省,0
302_008_330000,三级乙等_护理院_浙江省,0
302_008_370000,三级乙等_护理院_山东省,0
302_008_420000,三级乙等_护理院_湖北省,0
